id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,image_url,small_image_url
9173,27298,27298,27945,37,743428188,9.78074342819e+12,Indu Sundaresan,2002.0,The Twentieth Wife,"The Twentieth Wife (Taj Mahal Trilogy, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9174,15059301,23229220,20713994,13,,,Erica Stevens,2012.0,,"Captured (The Captive, #1)",en-GB,https://images.gr-assets.com/books/1364810534m/15059301.jpg,https://images.gr-assets.com/books/1364810534s/15059301.jpg
9175,99461,99461,17330,16,345354915,9.78034535491e+12,Piers Anthony,1980.0,"Split Infinity (Apprentice Adept, #1)",Split Infinity  (Apprentice Adept #1),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9176,44360,44360,425815,20,310263468,9.78031026346e+12,Rob Bell,2007.0,Sex God: Exploring the Endless Connections Between Sexuality And Spirituality,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9177,5556595,5556595,5727718,45,7245823,9.78000724583e+12,Isabel Wolff,2009.0,A Vintage Affair,A Vintage Affair,en-GB,https://images.gr-assets.com/books/1327878847m/5556595.jpg,https://images.gr-assets.com/books/1327878847s/5556595.jpg
9178,302998,302998,1452188,70,014013168X,9.78014013168e+12,Hanif Kureishi,1990.0,The Buddha of Suburbia,The Buddha of Suburbia,eng,https://images.gr-assets.com/books/1344618639m/302998.jpg,https://images.gr-assets.com/books/1344618639s/302998.jpg
9179,11544466,11544466,16484181,17,62118692,9.78006211869e+12,Sarah Crossan,2012.0,Breathe,"Breathe (Breathe, #1)",en-US,https://images.gr-assets.com/books/1330286837m/11544466.jpg,https://images.gr-assets.com/books/1330286837s/11544466.jpg
9180,64949,64949,888389,53,425128164,9.78042512817e+12,"Brian Coffey, Dean Koontz",1980.0,The Voice of the Night,The Voice of the Night,eng,https://images.gr-assets.com/books/1308461608m/64949.jpg,https://images.gr-assets.com/books/1308461608s/64949.jpg
9181,25837338,25837338,44211483,7,,,Alex Rosenberg,2015.0,The Girl from Krakow,The Girl from Krakow,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9182,6452731,6452731,6642936,58,374180652,9.78037418065e+12,Michael J. Sandel,2009.0,Justice: What's the Right Thing to Do?,Justice: What's the Right Thing to Do?,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9183,22608582,22608582,42145710,34,1455530093,9.78145553009e+12,Mitchell Zuckoff,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,13 Hours: The Inside Account of What Really Happened In Benghazi,eng,https://images.gr-assets.com/books/1411493281m/22608582.jpg,https://images.gr-assets.com/books/1411493281s/22608582.jpg
9184,6916963,6916963,6527884,23,758232004,9.78075823201e+12,Richelle Mead,2010.0,Succubus Shadows,"Succubus Shadows (Georgina Kincaid, #5)",en-US,https://images.gr-assets.com/books/1315977677m/6916963.jpg,https://images.gr-assets.com/books/1315977677s/6916963.jpg
9185,6505109,6505109,6696695,50,446550000,9.78044655e+12,Leila Meacham,2010.0,Roses,Roses,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9186,33726,33726,1657338,44,312932812,9.78031293282e+12,Jennifer Crusie,1999.0,Crazy For You,Crazy For You,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9187,4016515,4016515,4062985,25,1400066124,9.78140006612e+12,Maya Angelou,2008.0,Letter to My Daughter,Letter to My Daughter,eng,https://images.gr-assets.com/books/1320448534m/4016515.jpg,https://images.gr-assets.com/books/1320448534s/4016515.jpg
9188,393060,393060,953226,51,61187844,9.78006118784e+12,Lionel Shriver,2007.0,The Post-Birthday World,The Post-Birthday World,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9189,349129,349129,339403,21,439700418,9.78043970041e+12,Mordicai Gerstein,2003.0,The Man Who Walked Between the Towers,The Man Who Walked Between the Towers,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9190,14367051,14367051,20009001,5,1442472057,9.78144247205e+12,Cassandra Clare,2012.0,,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",,https://images.gr-assets.com/books/1344663518m/14367051.jpg,https://images.gr-assets.com/books/1344663518s/14367051.jpg
9191,54120,54120,895682,86,151010404,9.7801510104e+12,"José Saramago, Margaret Jull Costa",2002.0,O Homem Duplicado,The Double,en-US,https://images.gr-assets.com/books/1328876706m/54120.jpg,https://images.gr-assets.com/books/1328876706s/54120.jpg
9192,5996209,5996209,6170488,25,553819879,9.78055381988e+12,Richelle Mead,2008.0,Thorn Queen,"Thorn Queen (Dark Swan, #2)",en-GB,https://images.gr-assets.com/books/1304053865m/5996209.jpg,https://images.gr-assets.com/books/1304053865s/5996209.jpg
9193,697210,697210,683528,30,61128643,9.78006112865e+12,Jacqueline Sheehan,2007.0,Lost & Found,"Lost & Found (Rocky Pelligrino, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9194,543505,543505,1502964,120,723247757,9.78072324775e+12,Beatrix Potter,1905.0,The Tale of Mrs. Tiggy-Winkle,The Tale of Mrs. Tiggy-Winkle,,https://images.gr-assets.com/books/1311281900m/543505.jpg,https://images.gr-assets.com/books/1311281900s/543505.jpg
9195,76668,76668,2318460,12,380752859,9.78038075285e+12,Piers Anthony,1988.0,For Love of Evil,"For Love of Evil (Incarnations of Immortality, #6)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9196,13543138,13543138,18984429,33,452298385,9.78045229838e+12,Sarah Jio,2012.0,Blackberry Winter,Blackberry Winter,eng,https://images.gr-assets.com/books/1382760152m/13543138.jpg,https://images.gr-assets.com/books/1382760152s/13543138.jpg
9197,11318,11318,2024704,56,394757645,9.78039475764e+12,Raymond Chandler,,Trouble Is My Business,Trouble Is My Business,eng,https://images.gr-assets.com/books/1388189902m/11318.jpg,https://images.gr-assets.com/books/1388189902s/11318.jpg
9198,24761,24761,1219592,21,440208149,9.78044020814e+12,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)","An Acceptable Time (A Wrinkle in Time Quintet, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9199,127249,127249,72567,55,345476131,9.78034547614e+12,Steve Berry,2005.0,The Third Secret,The Third Secret,eng,https://images.gr-assets.com/books/1320437464m/127249.jpg,https://images.gr-assets.com/books/1320437464s/127249.jpg
9200,2854962,2854962,2881096,19,439846692,9.78043984669e+12,Jenny Nimmo,2008.0,"Charlie Bone and the Shadow (The Children of the Red King, # 7)","Charlie Bone and the Shadow (The Children of the Red King, #7)",,https://images.gr-assets.com/books/1328843031m/2854962.jpg,https://images.gr-assets.com/books/1328843031s/2854962.jpg
9201,38548,38548,38310,37,505525534,9.78050552554e+12,Lynsay Sands,2004.0,Love Bites,Love Bites (Argeneau #2),eng,https://images.gr-assets.com/books/1354343261m/38548.jpg,https://images.gr-assets.com/books/1354343261s/38548.jpg
9202,17727276,17727276,24806264,45,1476751447,9.78147675144e+12,Hillary Rodham Clinton,2013.0,Hard Choices,Hard Choices,eng,https://images.gr-assets.com/books/1402198745m/17727276.jpg,https://images.gr-assets.com/books/1402198745s/17727276.jpg
9203,137894,137894,132914,6,1563895641,9.78156389565e+12,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999.0,"Batman: No Man's Land, Vol. 1","Batman: No Man's Land, Vol. 1",eng,https://images.gr-assets.com/books/1377876110m/137894.jpg,https://images.gr-assets.com/books/1377876110s/137894.jpg
9204,9854,9854,1693873,34,143036580,9.78014303659e+12,"Jeffrey D. Sachs, Bono",2005.0,,The End of Poverty,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9205,11076123,11076123,15997604,39,1846687756,9.78184668775e+12,Esi Edugyan,2011.0,Half Blood Blues,Half Blood Blues,eng,https://images.gr-assets.com/books/1309737674m/11076123.jpg,https://images.gr-assets.com/books/1309737674s/11076123.jpg
9206,15655,15655,17490,14,60564784,9.78006056478e+12,Katrina Kittle,2006.0,The Kindness of Strangers,The Kindness of Strangers,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9207,13132816,13132816,18309264,18,,,Robin Benway,2015.0,Emmy & Oliver,Emmy & Oliver,eng,https://images.gr-assets.com/books/1414589813m/13132816.jpg,https://images.gr-assets.com/books/1414589813s/13132816.jpg
9208,22040598,22040598,41363353,18,1596435739,9.78159643574e+12,Scott McCloud,2015.0,The Sculptor,The Sculptor,eng,https://images.gr-assets.com/books/1418629570m/22040598.jpg,https://images.gr-assets.com/books/1418629570s/22040598.jpg
9209,22504701,22504701,41951492,11,803740166,9.78080374017e+12,Victoria Jamieson,2015.0,Roller Girl,Roller Girl,eng,https://images.gr-assets.com/books/1447914095m/22504701.jpg,https://images.gr-assets.com/books/1447914095s/22504701.jpg
9210,160988,160988,190629,15,394800516,9.78039480052e+12,P.D. Eastman,1968.0,The Best Nest,The Best Nest,en-US,https://images.gr-assets.com/books/1320398047m/160988.jpg,https://images.gr-assets.com/books/1320398047s/160988.jpg
9211,7296271,7296271,8632949,29,143917752X,9.78143917752e+12,J.L. Bourne,2010.0,Day By Day Armageddon: Beyond Exile,"Beyond Exile (Day by Day Armageddon,# 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9212,1105093,1105093,205014,23,671522817,9.78067152281e+12,Randall Wallace,1995.0,Braveheart,Braveheart,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9213,21327,21327,2542586,15,1401210007,9.78140121001e+12,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006.0,"Fables, Volume 7: Arabian Nights (and Days)","Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",eng,https://images.gr-assets.com/books/1327962799m/21327.jpg,https://images.gr-assets.com/books/1327962799s/21327.jpg
9214,98687,98687,1363157,34,374299218,9.78037429922e+12,André Aciman,2007.0,Call Me by Your Name,Call Me by Your Name,,https://images.gr-assets.com/books/1283737003m/98687.jpg,https://images.gr-assets.com/books/1283737003s/98687.jpg
9215,15836,15836,253710,59,679776591,9.7806797766e+12,Anne Michaels,1996.0,Fugitive Pieces,Fugitive Pieces,eng,https://images.gr-assets.com/books/1327866798m/15836.jpg,https://images.gr-assets.com/books/1327866798s/15836.jpg
9216,15549,15549,1112930,45,345484088,9.78034548409e+12,Terry Brooks,2006.0,Armageddon's Children,"Armageddon's Children (Genesis of Shannara, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9217,376613,376613,817262,32,679457143,9.78067945714e+12,Richard   Preston,1997.0,The Cobra Event,The Cobra Event,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9218,13115995,13115995,18289996,15,62071165,9.78006207116e+12,Brodi Ashton,2013.0,Everbound,"Everbound (Everneath, #2)",en-US,https://images.gr-assets.com/books/1359138201m/13115995.jpg,https://images.gr-assets.com/books/1359138201s/13115995.jpg
9219,5291189,5291189,5358612,23,785229183,9.78078522919e+12,Richard Stearns,2009.0,The Hole in Our Gospel: What does God expect of Us?  The Answer that Changed my Life and Might Just Change the World,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9220,300650,300650,291719,28,1932740082,9.78193274008e+12,Gary Ezzo,1993.0,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9221,9722217,9722217,14610992,3,,,نور عبدالمجيد,2012.0,,رغم الفراق,ara,https://images.gr-assets.com/books/1452204772m/9722217.jpg,https://images.gr-assets.com/books/1452204772s/9722217.jpg
9222,71984,71984,69695,18,143034669,9.78014303467e+12,Steve Coll,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001","Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9223,61794,61794,362,413,8489163413,9.78848916342e+12,Anonymous,1554.0,La vida del Lazarillo de Tormes y sus fortunas y adversidades,La vida del Lazarillo de Tormes,spa,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9224,25866725,25866725,44874884,8,,,E.C. Diskin,2015.0,,Broken Grace,eng,https://images.gr-assets.com/books/1436281761m/25866725.jpg,https://images.gr-assets.com/books/1436281761s/25866725.jpg
9225,161846,161846,812592,77,345299116,9.78034529912e+12,John Wyndham,1957.0,The Midwich Cuckoos,The Midwich Cuckoos,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9226,20874139,20874139,26171345,11,,,Phyllis T. Smith,2011.0,,I Am Livia,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9227,2306910,2306910,6507546,47,1416563067,9.78141656307e+12,Sandra Brown,2008.0,Smoke Screen,Smoke Screen,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9228,7894870,7894870,10011055,7,054514096X,9.78054514097e+12,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010.0,,Bone: Tall Tales,eng,https://images.gr-assets.com/books/1328839454m/7894870.jpg,https://images.gr-assets.com/books/1328839454s/7894870.jpg
9229,19156898,19156898,27112723,22,375870644,9.78037587064e+12,"Jennifer L. Holm, Tad Carpenter",2014.0,The Fourteenth Goldfish,The Fourteenth Goldfish,eng,https://images.gr-assets.com/books/1386092727m/19156898.jpg,https://images.gr-assets.com/books/1386092727s/19156898.jpg
9230,988170,988170,1952538,16,307021688,9.78030702169e+12,"Kathryn Jackson, Gustav Tenggren",1952.0,Tawny Scrawny Lion (Little Golden Book),Tawny Scrawny Lion,,https://images.gr-assets.com/books/1395619387m/988170.jpg,https://images.gr-assets.com/books/1395619387s/988170.jpg
9231,298816,298816,289909,20,830737847,9.78083073784e+12,Don Richardson,1974.0,Peace Child,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,,https://images.gr-assets.com/books/1328779463m/298816.jpg,https://images.gr-assets.com/books/1328779463s/298816.jpg
9232,400,400,1011400,65,140156046,9.78014015604e+12,Don DeLillo,1988.0,Libra,Libra,eng,https://images.gr-assets.com/books/1327935630m/400.jpg,https://images.gr-assets.com/books/1327935630s/400.jpg
9233,18990,18990,79986,114,743457919,9.78074345791e+12,John le Carré,1977.0,The Honourable Schoolboy,The Honourable Schoolboy,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9234,1593623,1593623,1202854,25,006147312X,9.78006147313e+12,Robin Hobb,2007.0,Renegade's Magic,"Renegade's Magic (Soldier Son, #3)",eng,https://images.gr-assets.com/books/1290919036m/1593623.jpg,https://images.gr-assets.com/books/1290919036s/1593623.jpg
9235,16148938,16148938,21983905,7,,,Hugh Howey,2012.0,,"Second Shift: Order (Shift, #2)",eng,https://images.gr-assets.com/books/1352920738m/16148938.jpg,https://images.gr-assets.com/books/1352920738s/16148938.jpg
9236,13105,13105,2591755,80,446674575,9.78044667458e+12,James Redfield,1996.0,The Tenth Insight,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",en-CA,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9237,820394,820394,2444564,69,755331427,9.78075533142e+12,Jed Rubenfeld,2006.0,The Interpretation of Murder,"The Interpretation of Murder (Freud, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9238,8172,8172,11126,16,1401202527,9.78140120252e+12,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright 1-12,Superman: Birthright,en-GB,https://images.gr-assets.com/books/1343584198m/8172.jpg,https://images.gr-assets.com/books/1343584198s/8172.jpg
9239,141935,141935,136898,24,618065687,9.78061806568e+12,"Margret Rey, H.A. Rey, Martha Weston",2003.0,Curious George Visits the Library,Curious George Visits the Library,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9240,45369,45369,2270654,16,1400097037,9.78140009704e+12,Julian Barnes,2005.0,Arthur & George,Arthur & George,eng,https://images.gr-assets.com/books/1419234701m/45369.jpg,https://images.gr-assets.com/books/1419234701s/45369.jpg
9241,381787,20214789,371565,8,1590384989,9.78159038498e+12,Gerald N. Lund,1992.0,"The Work and the Glory, Vol. 3: Truth Will Prevail","Truth Will Prevail (The Work and the Glory, #3)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9242,16029994,16029994,21799599,20,1479359084,9.78147935908e+12,Karina Halle,2013.0,Sins & Needles,"Sins & Needles (The Artists Trilogy, #1)",eng,https://images.gr-assets.com/books/1347859611m/16029994.jpg,https://images.gr-assets.com/books/1347859611s/16029994.jpg
9243,61505,61505,59819,94,300108834,9.78030010884e+12,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936.0,Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart,A Little History of the World,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9244,8542839,8542839,13410545,10,,9.78145236586e+12,H.P. Mallory,2010.0,Fire Burn and Cauldron Bubble,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",eng,https://images.gr-assets.com/books/1329352960m/8542839.jpg,https://images.gr-assets.com/books/1329352960s/8542839.jpg
9245,836611,836611,349431,15,1591826063,9.78159182606e+12,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000.0,フルーツバスケット 4,"Fruits Basket, Vol. 4",en-US,https://images.gr-assets.com/books/1480179107m/836611.jpg,https://images.gr-assets.com/books/1480179107s/836611.jpg
9246,6758423,6758423,6955056,30,1416543074,9.78141654308e+12,Geneen Roth,2009.0,,"Women, Food and God: An Unexpected Path to Almost Everything",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9247,762134,762134,748227,51,385264666,9.78038526466e+12,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956.0,بين القصرين,Palace Walk (The Cairo Trilogy #1),eng,https://images.gr-assets.com/books/1327882172m/762134.jpg,https://images.gr-assets.com/books/1327882172s/762134.jpg
9248,6630751,6630751,3976550,20,,,Andrew  Peterson,2008.0,First to Kill,"First to Kill (Nathan McBride, #1)",eng,https://images.gr-assets.com/books/1356545953m/6630751.jpg,https://images.gr-assets.com/books/1356545953s/6630751.jpg
9249,109515,109515,105537,23,067179437X,9.78067179438e+12,Frank Bettger,1947.0,How I Raised Myself from Failure to Success in Selling,How I Raised Myself from Failure to Success in Selling,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9250,15902792,15902792,21653636,19,805098232,9.78080509824e+12,Billy Crystal,2013.0,,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",eng,https://images.gr-assets.com/books/1411351481m/15902792.jpg,https://images.gr-assets.com/books/1411351481s/15902792.jpg
9251,152402,152402,2643917,29,743482867,9.78074348287e+12,Jackie Collins,1985.0,Lucky,"Lucky (Lucky Santangelo, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9252,24938,24938,25705,16,063407881X,9.78063407881e+12,"Stephen Schwartz, Gregory Maguire",2004.0,Wicked - Piano/Vocal Arrangement,Wicked - Piano/Vocal Arrangement,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9253,432283,432283,1933283,21,449208397,9.7804492084e+12,Erma Bombeck,1971.0,If Life Is a Bowl of Cherries—What Am I Doing in the Pits?,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9254,68530,68530,6418603,66,60935782,9.78006093579e+12,Bernard Cornwell,2002.0,Vagabond,"Vagabond (The Grail Quest, #2)",en-US,https://images.gr-assets.com/books/1407707722m/68530.jpg,https://images.gr-assets.com/books/1407707722s/68530.jpg
9255,275247,275247,1085162,442,1934169234,9.78193416923e+12,Frances Hodgson Burnett,1886.0,Little Lord Fauntleroy,Little Lord Fauntleroy,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9256,16762211,16762211,23013398,6,1481268503,9.78148126851e+12,Cheryl McIntyre,2012.0,Sometimes Never,"Sometimes Never (Sometimes Never, #1)",eng,https://images.gr-assets.com/books/1361989778m/16762211.jpg,https://images.gr-assets.com/books/1361989778s/16762211.jpg
9257,11350430,11350430,16280157,15,,,George R.R. Martin,2010.0,The Mystery Knight,"The Mystery Knight (The Tales of Dunk and Egg, #3)",eng,https://images.gr-assets.com/books/1397654538m/11350430.jpg,https://images.gr-assets.com/books/1397654538s/11350430.jpg
9258,12710106,12710106,17843610,12,1402271514,9.78140227152e+12,Olivia Cunning,2012.0,Double Time,"Double Time (Sinners on Tour, #5)",en-US,https://images.gr-assets.com/books/1352579615m/12710106.jpg,https://images.gr-assets.com/books/1352579615s/12710106.jpg
9259,8288246,8288246,13136697,26,144240339X,9.78144240339e+12,Holly Black,2011.0,,"Red Glove (Curse Workers, #2)",en-US,https://images.gr-assets.com/books/1327888670m/8288246.jpg,https://images.gr-assets.com/books/1327888670s/8288246.jpg
9260,13237327,13237327,18435172,29,1451673442,9.78145167345e+12,Rhonda Byrne,2012.0,The Magic (The Secret #3),"The Magic (The Secret, #3)",eng,https://images.gr-assets.com/books/1358271749m/13237327.jpg,https://images.gr-assets.com/books/1358271749s/13237327.jpg
9261,24044596,24044596,43644221,6,,,Mariana Zapata,2015.0,,Kulti,,https://images.gr-assets.com/books/1419402858m/24044596.jpg,https://images.gr-assets.com/books/1419402858s/24044596.jpg
9262,44399,44399,1251970,28,830819711,9.78083081971e+12,"Bill Hybels, Lavonne Neff",1988.0,Too Busy Not to Pray: Slowing Down to Be With God,Too Busy Not to Pray: Slowing Down to Be With God,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9263,3015764,3015764,3046305,93,054705484X,9.78054705484e+12,Philip Roth,2008.0,Indignation,Indignation,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9264,8526694,8526694,13393712,33,1400068096,9.7814000681e+12,Teju Cole,2011.0,Open City,Open City,eng,https://images.gr-assets.com/books/1327935192m/8526694.jpg,https://images.gr-assets.com/books/1327935192s/8526694.jpg
9265,822989,822989,808792,7,752853716,9.78075285371e+12,Dave Pelzer,1995.0,"\"My Story: \"\"A Child Called It\"\"","\"\"The Lost Boy\"\"","\"\"A Man Named Dave\"\"\"",380,1553
